Payment_ID,Order_ID,Payment_Method,Payment_Status
PAY52246,O15775,Transfer,Paid
PAY52247,O29022,Transfer,Failed
PAY52248,O06928,Transfer,Failed
PAY52250,O18487,Cash,Pending
PAY52251,O22539,Card,Paid
PAY52252,O12191,Transfer,Pending
PAY52254,O15180,Transfer,Paid
PAY52255,O21752,Transfer,Paid
PAY52258,O06889,Card,Failed
PAY52259,O14519,Card,Failed
PAY52261,O27970,Transfer,Paid
PAY52262,O12688,Cash,Pending
PAY52263,O10483,Transfer,Paid
PAY52264,O06808,Card,Paid
PAY52266,O02701,Cash,Failed
PAY52267,O23615,Cash,Pending
PAY52268,O14439,Cash,Paid
PAY52269,O02597,Cash,Pending
PAY52270,O10769,Cash,Failed
PAY52271,O28267,Transfer,Paid
PAY52272,O03356,Transfer,Failed
PAY52273,O05691,Transfer,Pending
PAY52274,O16315,Transfer,Pending
PAY52276,O16834,Card,Paid
PAY52278,O06674,Cash,Paid
PAY52279,O08512,Transfer,Paid
PAY52280,O18336,Card,Paid
PAY52281,O28117,Card,Paid
PAY52282,O02748,Card,Paid
PAY52283,O06276,Card,Paid
PAY52284,O15216,Card,Failed
PAY52287,O04862,Cash,Paid
PAY52288,O08848,Cash,Pending
PAY52289,O21278,Card,Paid
PAY52290,O23854,Card,Paid
PAY52291,O13018,Cash,Failed
PAY52292,O20204,Cash,Failed
PAY52295,O20015,Cash,Failed
PAY52296,O25532,Transfer,Paid
PAY52297,O19054,Card,Pending
PAY52299,O15516,Cash,Paid
PAY52300,O08714,Card,Paid
PAY52302,O14470,Transfer,Paid
PAY52304,O26286,Transfer,Pending
PAY52305,O24269,Card,Paid
PAY52306,O17374,Card,Paid
PAY52307,O05891,Cash,Pending
PAY52308,O14684,Transfer,Failed
PAY52309,O20087,Transfer,Paid
PAY52310,O04126,Transfer,Pending
PAY52312,O10226,Transfer,Paid
PAY52314,O14620,Card,Failed
PAY52316,O23426,Cash,Paid
PAY52317,O26267,Card,Failed
PAY52318,O23267,Card,Failed
PAY52320,O05720,Card,Failed
PAY52321,O25268,Cash,Paid
PAY52322,O21083,Transfer,Pending
PAY52324,O26681,Cash,Failed
PAY52325,O21555,Transfer,Pending
PAY52327,O24850,Transfer,Pending
PAY52329,O11843,Card,Paid
PAY52330,O01442,Transfer,Pending
PAY52331,O24315,Cash,Paid
PAY52332,O27988,Card,Pending
PAY52334,O22497,Cash,Pending
PAY52335,O06499,Cash,Failed
PAY52336,O02942,Cash,Paid
PAY52338,O22363,Cash,Pending
PAY52339,O01986,Card,Pending
PAY52340,O19480,Card,Failed
PAY52341,O06712,Transfer,Failed
PAY52343,O19988,Transfer,Paid
PAY52344,O04371,Transfer,Failed
PAY52346,O14985,Card,Failed
PAY52348,O17684,Transfer,Failed
PAY52350,O15300,Transfer,Pending
PAY52351,O22123,Transfer,Failed
PAY52352,O28373,Cash,Failed
PAY52353,O14409,Cash,Failed
PAY52354,O12795,Card,Pending
PAY52355,O03589,Transfer,Pending
PAY52356,O14870,Cash,Paid
PAY52359,O17943,Cash,Pending
PAY52360,O02068,Card,Paid
PAY52361,O11007,Cash,Pending
PAY52362,O05213,Transfer,Paid
PAY52363,O03044,Cash,Pending
PAY52364,O28688,Card,Pending
PAY52368,O17609,Card,Failed
PAY52369,O23656,Card,Failed
PAY52370,O12614,Card,Failed
PAY52374,O05636,Cash,Pending
PAY52377,O07986,Cash,Pending
PAY52378,O08285,Transfer,Failed
PAY52379,O19009,Cash,Pending
PAY52380,O01981,Transfer,Pending
PAY52381,O22987,Cash,Paid
PAY52382,O20628,Card,Failed
PAY52383,O01543,Card,Paid
PAY52386,O25656,Card,Pending
PAY52387,O17094,Cash,Failed
PAY52390,O14439,Card,Paid
PAY52391,O12197,Cash,Failed
PAY52392,O18993,Card,Failed
PAY52393,O12369,Cash,Paid
PAY52394,O16216,Cash,Pending
PAY52395,O06926,Cash,Paid
PAY52397,O00339,Transfer,Failed
PAY52398,O03966,Cash,Paid
PAY52399,O07517,Cash,Failed
PAY52400,O01653,Card,Paid
PAY52401,O20032,Card,Paid
PAY52403,O11010,Card,Failed
PAY52404,O11925,Cash,Failed
PAY52405,O14715,Transfer,Paid
PAY52408,O08632,Cash,Paid
PAY52409,O26340,Card,Paid
PAY52410,O03294,Card,Failed
PAY52411,O20161,Card,Pending
PAY52412,O28325,Card,Paid
PAY52414,O18696,Card,Failed
PAY52415,O07006,Transfer,Paid
PAY52416,O24504,Card,Paid
PAY52420,O14059,Card,Paid
PAY52421,O27962,Card,Paid
PAY52422,O26658,Card,Failed
PAY52423,O06260,Transfer,Failed
PAY52426,O06061,Cash,Paid
PAY52427,O08366,Cash,Pending
PAY52429,O20635,Card,Pending
PAY52430,O01660,Card,Paid
PAY52432,O21058,Transfer,Paid
PAY52434,O01488,Card,Failed
PAY52435,O29865,Cash,Paid
PAY52436,O01625,Cash,Paid
PAY52438,O27328,Cash,Failed
PAY52441,O28262,Card,Pending
PAY52442,O07724,Transfer,Paid
PAY52444,O06305,Card,Pending
PAY52446,O20335,Transfer,Pending
PAY52447,O06595,Card,Failed
PAY52448,O13653,Card,Failed
PAY52449,O18243,Transfer,Failed
PAY52450,O17882,Transfer,Failed
PAY52452,O01605,Transfer,Pending
PAY52454,O12014,Cash,Failed
PAY52456,O05014,Card,Paid
PAY52457,O11511,Cash,Failed
PAY52458,O11714,Card,Pending
PAY52459,O22552,Card,Paid
PAY52461,O25761,Transfer,Paid
PAY52462,O28797,Transfer,Failed
PAY52463,O19596,Transfer,Paid
PAY52464,O12474,Transfer,Failed
PAY52466,O08837,Cash,Paid
PAY52467,O07775,Transfer,Pending
PAY52468,O24290,Transfer,Failed
PAY52469,O18608,Transfer,Failed
PAY52473,O24209,Transfer,Pending
PAY52474,O11819,Cash,Failed
PAY52475,O21102,Cash,Failed
PAY52476,O27992,Card,Paid
PAY52477,O20477,Transfer,Paid
PAY52478,O02709,Card,Pending
PAY52479,O06967,Cash,Pending
PAY52480,O08555,Card,Pending
PAY52482,O28517,Card,Paid
PAY52483,O29910,Card,Failed
PAY52484,O00193,Card,Failed
PAY52486,O05204,Cash,Pending
PAY52487,O29837,Card,Pending
PAY52488,O14422,Cash,Paid
PAY52489,O23130,Transfer,Paid
PAY52490,O04971,Cash,Pending
PAY52492,O01362,Cash,Pending
PAY52495,O13235,Transfer,Pending
PAY52496,O08594,Transfer,Failed
PAY52497,O02602,Transfer,Failed
PAY52498,O18936,Cash,Pending
PAY52499,O25828,Card,Pending
PAY52500,O19943,Card,Pending
PAY52501,O10977,Transfer,Failed
PAY52502,O20724,Cash,Paid
PAY52503,O25761,Transfer,Failed
PAY52506,O23931,Transfer,Paid
PAY52509,O25465,Transfer,Pending
PAY52510,O16501,Cash,Pending
PAY52511,O02079,Cash,Pending
PAY52513,O00608,Cash,Paid
PAY52514,O09633,Cash,Pending
PAY52515,O23581,Cash,Failed
PAY52516,O16976,Transfer,Pending
PAY52517,O07282,Card,Pending
PAY52518,O03515,Card,Failed
PAY52519,O00817,Transfer,Paid
PAY52520,O23392,Cash,Paid
PAY52521,O29866,Transfer,Pending
PAY52522,O23355,Transfer,Failed
PAY52523,O17766,Card,Failed
PAY52524,O17421,Transfer,Paid
PAY52525,O21387,Cash,Paid
PAY52526,O25354,Transfer,Pending
PAY52527,O07452,Card,Pending
PAY52528,O06735,Cash,Pending
PAY52529,O20800,Transfer,Pending
PAY52532,O21911,Transfer,Paid
PAY52533,O06073,Cash,Pending
PAY52535,O22925,Transfer,Paid
PAY52536,O05479,Card,Failed
PAY52537,O09840,Card,Pending
PAY52538,O14078,Cash,Failed
PAY52539,O25555,Card,Paid
PAY52540,O06487,Cash,Pending
PAY52541,O23930,Card,Pending
PAY52542,O14439,Transfer,Paid
PAY52543,O01890,Card,Pending
PAY52544,O01896,Cash,Pending
PAY52545,O13064,Transfer,Pending
PAY52546,O28550,Cash,Failed
PAY52547,O07232,Card,Pending
PAY52548,O22293,Card,Failed
PAY52550,O26082,Cash,Failed
PAY52551,O19319,Transfer,Pending
PAY52554,O13149,Transfer,Paid
PAY52555,O04854,Transfer,Failed
PAY52557,O24798,Cash,Pending
PAY52558,O20421,Cash,Failed
PAY52559,O01682,Cash,Pending
PAY52560,O20773,Cash,Paid
PAY52561,O12911,Transfer,Paid
PAY52562,O28630,Cash,Failed
PAY52563,O07595,Transfer,Paid
PAY52564,O07069,Transfer,Pending
PAY52565,O15984,Cash,Failed
PAY52567,O16092,Card,Failed
PAY52568,O05373,Card,Paid
PAY52569,O17428,Transfer,Failed
PAY52570,O09585,Transfer,Failed
PAY52571,O20955,Transfer,Pending
PAY52572,O02876,Card,Failed
PAY52574,O28880,Transfer,Failed
PAY52575,O08133,Transfer,Paid
PAY52576,O24796,Transfer,Paid
PAY52578,O26685,Cash,Failed
PAY52579,O13095,Cash,Pending
PAY52580,O18528,Cash,Failed
PAY52582,O14785,Card,Failed
PAY52585,O27726,Cash,Pending
PAY52586,O18989,Card,Pending
PAY52588,O25394,Transfer,Paid
PAY52589,O23407,Transfer,Paid
PAY52591,O10650,Transfer,Failed
PAY52592,O12902,Cash,Pending
PAY52593,O27860,Transfer,Failed
PAY52595,O07069,Transfer,Paid
PAY52596,O15768,Cash,Pending
PAY52597,O01745,Card,Failed
PAY52598,O15559,Card,Failed
PAY52599,O15577,Transfer,Paid
PAY52601,O13903,Cash,Pending
PAY52602,O19840,Card,Pending
PAY52603,O05961,Transfer,Failed
PAY52605,O09924,Cash,Pending
PAY52606,O23270,Cash,Paid
PAY52607,O13740,Cash,Paid
PAY52609,O15068,Cash,Pending
PAY52610,O11584,Card,Failed
PAY52611,O09858,Cash,Failed
PAY52612,O07039,Cash,Pending
PAY52615,O29592,Card,Pending
PAY52618,O26484,Card,Failed
PAY52620,O06306,Card,Failed
PAY52622,O03501,Transfer,Failed
PAY52623,O25465,Card,Pending
PAY52625,O23876,Card,Failed
PAY52626,O00675,Transfer,Paid
PAY52627,O14414,Transfer,Pending
PAY52628,O20656,Cash,Failed
PAY52629,O16384,Transfer,Pending
PAY52630,O10389,Cash,Failed
PAY52632,O14935,Cash,Pending
PAY52633,O14914,Transfer,Failed
PAY52634,O06458,Transfer,Failed
PAY52635,O20014,Card,Paid
PAY52636,O24715,Cash,Pending
PAY52638,O15059,Card,Failed
PAY52639,O04655,Cash,Failed
PAY52640,O17386,Card,Pending
PAY52641,O07250,Transfer,Pending
PAY52643,O09605,Card,Failed
PAY52644,O17472,Transfer,Paid
PAY52645,O15942,Cash,Paid
PAY52647,O25641,Transfer,Failed
PAY52648,O12222,Card,Pending
PAY52650,O17766,Transfer,Pending
PAY52652,O01952,Card,Paid
PAY52653,O24603,Transfer,Paid
PAY52654,O05441,Cash,Pending
PAY52655,O29432,Transfer,Failed
PAY52656,O16190,Transfer,Paid
PAY52657,O20726,Cash,Failed
PAY52658,O09495,Transfer,Failed
PAY52660,O13740,Cash,Failed
PAY52662,O08998,Cash,Pending
PAY52663,O11957,Cash,Paid
PAY52664,O24321,Card,Failed
PAY52666,O03649,Card,Paid
PAY52667,O26430,Cash,Paid
PAY52669,O07412,Transfer,Failed
PAY52670,O24118,Card,Paid
PAY52671,O25836,Transfer,Paid
PAY52672,O02039,Cash,Failed
PAY52673,O05634,Transfer,Failed
PAY52674,O09193,Cash,Failed
PAY52675,O02572,Transfer,Pending
PAY52676,O21685,Card,Pending
PAY52677,O19607,Transfer,Paid
PAY52680,O29935,Transfer,Pending
PAY52686,O21221,Card,Failed
PAY52690,O17750,Transfer,Pending
PAY52691,O19582,Card,Failed
PAY52694,O19887,Cash,Failed
PAY52695,O15459,Cash,Pending
PAY52696,O00042,Cash,Failed
PAY52697,O23467,Card,Paid
PAY52698,O26896,Cash,Failed
PAY52700,O01050,Card,Paid
PAY52702,O05967,Cash,Paid
PAY52703,O22332,Transfer,Failed
PAY52704,O20910,Card,Paid
PAY52705,O04465,Cash,Pending
PAY52707,O19636,Cash,Pending
PAY52708,O21245,Cash,Paid
PAY52709,O09193,Cash,Paid
PAY52710,O07489,Transfer,Pending
PAY52711,O28729,Cash,Failed
PAY52713,O13605,Cash,Paid
PAY52714,O05435,Cash,Failed
PAY52715,O02977,Cash,Paid
PAY52716,O23745,Transfer,Pending
PAY52717,O17680,Card,Pending
PAY52718,O27819,Card,Failed
PAY52719,O14400,Card,Pending
PAY52721,O08797,Transfer,Paid
PAY52724,O26627,Card,Failed
PAY52726,O09373,Transfer,Failed
PAY52728,O24715,Cash,Paid
PAY52729,O27393,Card,Failed
PAY52730,O24144,Transfer,Pending
PAY52731,O26496,Transfer,Paid
PAY52733,O06221,Transfer,Paid
PAY52734,O08591,Card,Pending
PAY52735,O11652,Transfer,Pending
PAY52738,O08785,Card,Paid
PAY52741,O27768,Transfer,Paid
PAY52742,O10229,Transfer,Paid
PAY52744,O25034,Transfer,Paid
PAY52745,O28617,Cash,Failed
PAY52748,O27400,Cash,Paid
PAY52749,O04951,Transfer,Paid
PAY52750,O05164,Cash,Paid
PAY52751,O21222,Card,Failed
PAY52752,O24355,Cash,Paid
PAY52755,O12549,Transfer,Failed
PAY52756,O09569,Cash,Pending
PAY52759,O15883,Cash,Paid
PAY52760,O18026,Cash,Paid
PAY52762,O05229,Cash,Failed
PAY52763,O02747,Transfer,Pending
PAY52764,O28586,Card,Paid
PAY52768,O24585,Transfer,Paid
PAY52769,O12626,Transfer,Failed
PAY52770,O12129,Cash,Failed
PAY52771,O22616,Card,Failed
PAY52772,O13421,Cash,Pending
PAY52774,O13766,Card,Paid
PAY52775,O05640,Cash,Failed
PAY52776,O19563,Cash,Paid
PAY52777,O06885,Transfer,Failed
PAY52779,O20517,Card,Pending
PAY52780,O29147,Cash,Failed
PAY52782,O07502,Card,Pending
PAY52784,O18650,Cash,Failed
PAY52786,O28131,Transfer,Paid
PAY52787,O11187,Transfer,Pending
PAY52790,O25643,Cash,Pending
PAY52791,O21314,Cash,Failed
PAY52792,O11696,Cash,Failed
PAY52793,O06741,Card,Paid
PAY52794,O22721,Transfer,Pending
PAY52796,O00111,Cash,Paid
PAY52797,O18244,Transfer,Paid
PAY52798,O20398,Card,Paid
PAY52800,O22948,Cash,Pending
PAY52801,O03357,Transfer,Pending
PAY52802,O10116,Cash,Paid
PAY52803,O16830,Transfer,Pending
PAY52804,O02700,Card,Pending
PAY52807,O26204,Cash,Paid
PAY52808,O08692,Card,Paid
PAY52809,O28836,Cash,Paid
PAY52810,O21199,Transfer,Paid
PAY52811,O11383,Card,Paid
PAY52812,O09662,Cash,Failed
PAY52813,O07923,Card,Pending
PAY52814,O19906,Card,Paid
PAY52815,O03002,Card,Pending
PAY52817,O21633,Transfer,Pending
PAY52818,O21703,Cash,Paid
PAY52819,O23849,Card,Failed
PAY52822,O04323,Cash,Failed
PAY52824,O19680,Transfer,Failed
PAY52825,O04880,Cash,Failed
PAY52826,O21029,Cash,Pending
PAY52827,O14720,Card,Pending
PAY52828,O03212,Transfer,Paid
PAY52829,O19923,Card,Paid
PAY52830,O27968,Cash,Failed
PAY52833,O11877,Transfer,Paid
PAY52837,O10256,Card,Pending
PAY52838,O24881,Card,Paid
PAY52840,O11281,Transfer,Failed
PAY52841,O17565,Transfer,Failed
PAY52842,O26865,Transfer,Pending
PAY52843,O26013,Cash,Failed
PAY52845,O02623,Transfer,Paid
PAY52848,O17323,Cash,Paid
PAY52849,O27369,Cash,Pending
PAY52850,O21811,Transfer,Pending
PAY52851,O15637,Cash,Pending
PAY52852,O10638,Card,Failed
PAY52853,O09418,Transfer,Failed
PAY52855,O16733,Card,Pending
PAY52857,O13748,Cash,Pending
PAY52860,O25245,Cash,Pending
PAY52861,O15135,Cash,Pending
PAY52862,O20421,Cash,Failed
PAY52864,O11544,Transfer,Paid
PAY52865,O07074,Transfer,Pending
PAY52866,O28064,Transfer,Failed
PAY52867,O23561,Card,Pending
PAY52868,O14060,Transfer,Paid
PAY52869,O28629,Transfer,Pending
PAY52872,O22453,Card,Failed
PAY52873,O15352,Transfer,Paid
PAY52874,O18389,Cash,Failed
PAY52875,O15012,Transfer,Failed
PAY52877,O02665,Transfer,Pending
PAY52878,O03682,Cash,Paid
PAY52880,O26579,Card,Paid
PAY52881,O00530,Cash,Paid
PAY52882,O25354,Cash,Failed
PAY52886,O04169,Card,Paid
PAY52889,O02433,Cash,Paid
PAY52890,O01075,Transfer,Pending
PAY52892,O06480,Cash,Pending
PAY52893,O28064,Transfer,Paid
PAY52897,O04292,Card,Failed
PAY52899,O02484,Transfer,Paid
PAY52900,O17785,Card,Failed
PAY52901,O29606,Transfer,Paid
PAY52902,O11727,Cash,Pending
PAY52903,O16019,Card,Pending
PAY52905,O09674,Transfer,Pending
PAY52907,O23492,Card,Pending
PAY52908,O29483,Cash,Failed
PAY52909,O27865,Cash,Failed
PAY52910,O15544,Card,Pending
PAY52911,O10546,Transfer,Paid
PAY52912,O05890,Card,Failed
PAY52915,O11628,Card,Paid
PAY52916,O19153,Card,Pending
PAY52918,O05180,Card,Pending
PAY52919,O24219,Card,Paid
PAY52920,O28210,Cash,Pending
PAY52921,O27073,Cash,Failed
PAY52922,O23290,Card,Pending
PAY52923,O12875,Cash,Pending
PAY52924,O05385,Card,Failed
PAY52925,O07595,Card,Paid
PAY52927,O28979,Transfer,Pending
PAY52929,O06294,Transfer,Failed
PAY52931,O27224,Transfer,Failed
PAY52932,O17744,Cash,Pending
PAY52933,O23500,Card,Pending
PAY52934,O26429,Card,Paid
PAY52935,O27569,Card,Failed
PAY52936,O09448,Cash,Failed
PAY52937,O22759,Cash,Paid
PAY52938,O19633,Cash,Paid
PAY52939,O18805,Card,Pending
PAY52941,O22203,Card,Paid
PAY52942,O01855,Cash,Pending
PAY52944,O17695,Cash,Paid
PAY52947,O23323,Cash,Paid
PAY52948,O27819,Card,Failed
PAY52949,O25677,Card,Pending
PAY52950,O06098,Card,Paid
PAY52951,O12920,Transfer,Failed
PAY52952,O15034,Card,Paid
PAY52953,O07847,Cash,Failed
PAY52954,O18345,Card,Pending
PAY52955,O29307,Card,Failed
PAY52959,O13304,Card,Pending
PAY52960,O23236,Card,Paid
PAY52961,O10067,Card,Failed
PAY52962,O01890,Transfer,Pending
PAY52963,O09131,Transfer,Paid
PAY52964,O00520,Cash,Failed
PAY52965,O16834,Transfer,Pending
PAY52966,O00575,Cash,Pending
PAY52967,O08081,Card,Pending
PAY52968,O21230,Transfer,Pending
PAY52970,O27424,Transfer,Pending
PAY52972,O01526,Cash,Pending
PAY52974,O10208,Transfer,Pending
PAY52975,O24515,Cash,Paid
PAY52976,O13490,Cash,Pending
PAY52977,O12569,Transfer,Failed
PAY52978,O11004,Transfer,Failed
PAY52979,O01579,Transfer,Failed
PAY52980,O26522,Cash,Failed
PAY52981,O21344,Transfer,Pending
PAY52982,O13465,Transfer,Failed
PAY52984,O07583,Card,Paid
PAY52985,O22706,Cash,Paid
PAY52986,O28658,Card,Failed
PAY52987,O14251,Card,Paid
PAY52988,O22355,Cash,Failed
PAY52991,O25312,Card,Pending
PAY52992,O24564,Cash,Paid
PAY52993,O28890,Transfer,Pending
PAY52994,O17759,Cash,Paid
PAY52995,O14675,Transfer,Failed
PAY52997,O12209,Card,Pending
PAY52998,O22390,Card,Paid
PAY53001,O06706,Transfer,Failed
PAY53002,O13734,Transfer,Pending
PAY53003,O19853,Cash,Failed
PAY53004,O29264,Transfer,Paid
PAY53005,O04341,Cash,Failed
PAY53006,O16968,Transfer,Failed
PAY53008,O27855,Cash,Pending
PAY53009,O18234,Transfer,Failed
PAY53010,O23174,Cash,Paid
PAY53011,O23479,Card,Failed
PAY53014,O15189,Card,Pending
PAY53016,O10201,Card,Paid
PAY53018,O26333,Card,Pending
PAY53021,O26704,Card,Paid
PAY53022,O15348,Card,Pending
PAY53023,O04439,Card,Pending
PAY53026,O19822,Card,Paid
PAY53030,O09537,Transfer,Failed
PAY53031,O16221,Card,Failed
PAY53032,O18883,Card,Pending
PAY53033,O26874,Transfer,Paid
PAY53034,O13603,Transfer,Failed
PAY53035,O27003,Cash,Paid
PAY53036,O25811,Card,Pending
PAY53037,O17126,Transfer,Failed
PAY53038,O27447,Transfer,Failed
PAY53039,O27608,Cash,Paid
PAY53041,O04736,Card,Paid
PAY53042,O11290,Card,Paid
PAY53044,O00958,Card,Paid
PAY53046,O28130,Card,Failed
PAY53047,O10961,Transfer,Paid
PAY53050,O13088,Cash,Paid
PAY53052,O22625,Card,Paid
PAY53053,O09718,Transfer,Failed
PAY53055,O14081,Transfer,Pending
PAY53056,O23280,Transfer,Paid
PAY53057,O00011,Transfer,Failed
PAY53059,O01277,Cash,Paid
PAY53060,O11486,Transfer,Pending
PAY53061,O08714,Cash,Pending
PAY53062,O06775,Transfer,Failed
PAY53063,O17125,Cash,Paid
PAY53066,O08643,Transfer,Pending
PAY53067,O08828,Card,Paid
PAY53068,O13830,Transfer,Paid
PAY53069,O06818,Transfer,Failed
PAY53070,O11273,Card,Paid
PAY53071,O28813,Cash,Paid
PAY53073,O01479,Cash,Failed
PAY53075,O23878,Cash,Failed
PAY53076,O15386,Transfer,Failed
PAY53077,O00186,Transfer,Pending
PAY53079,O00368,Cash,Pending
PAY53081,O21615,Card,Paid
PAY53082,O12074,Transfer,Paid
PAY53085,O24061,Card,Paid
PAY53087,O26583,Transfer,Failed
PAY53088,O16190,Transfer,Failed
PAY53089,O02656,Card,Paid
PAY53090,O03682,Transfer,Pending
PAY53091,O25196,Card,Pending
PAY53093,O13555,Transfer,Failed
PAY53094,O14476,Transfer,Pending
PAY53095,O14035,Card,Paid
PAY53096,O24142,Card,Paid
PAY53097,O12874,Cash,Failed
PAY53098,O09002,Card,Failed
PAY53099,O15730,Card,Paid
PAY53101,O17807,Transfer,Pending
PAY53102,O20408,Cash,Failed
PAY53105,O29607,Card,Failed
PAY53106,O15104,Transfer,Pending
PAY53107,O22267,Card,Paid
PAY53108,O07737,Card,Failed
PAY53110,O04682,Card,Pending
PAY53111,O14243,Cash,Paid
PAY53116,O20543,Cash,Pending
PAY53117,O02099,Card,Pending
PAY53119,O05971,Transfer,Failed
PAY53120,O05290,Card,Paid
PAY53121,O23241,Card,Failed
PAY53122,O28320,Cash,Pending
PAY53123,O08239,Card,Pending
PAY53124,O09297,Cash,Paid
PAY53125,O25196,Transfer,Paid
PAY53126,O18047,Card,Failed
PAY53127,O09414,Transfer,Failed
PAY53128,O14833,Cash,Failed
PAY53129,O14678,Cash,Failed
PAY53130,O18677,Cash,Failed
PAY53131,O00948,Transfer,Pending
PAY53132,O10654,Transfer,Pending
PAY53134,O16077,Card,Paid
PAY53135,O06420,Cash,Failed
PAY53136,O19259,Cash,Failed
PAY53141,O09296,Cash,Failed
PAY53142,O17733,Transfer,Paid
PAY53143,O04438,Cash,Paid
PAY53144,O03131,Cash,Paid
PAY53145,O21307,Transfer,Paid
PAY53147,O11101,Transfer,Paid
PAY53148,O03259,Card,Failed
PAY53149,O27806,Card,Pending
PAY53151,O08916,Cash,Failed
PAY53152,O22435,Card,Paid
PAY53154,O27771,Card,Pending
PAY53155,O21380,Transfer,Failed
PAY53156,O22246,Transfer,Pending
PAY53157,O28936,Transfer,Failed
PAY53158,O11247,Cash,Pending
PAY53159,O19093,Card,Failed
PAY53161,O13536,Transfer,Paid
PAY53162,O15768,Cash,Pending
PAY53163,O10270,Card,Paid
PAY53164,O24374,Transfer,Pending
PAY53166,O15829,Cash,Failed
PAY53167,O14574,Cash,Pending
PAY53168,O27409,Card,Paid
PAY53169,O12995,Transfer,Failed
PAY53170,O29795,Cash,Paid
PAY53171,O01833,Transfer,Paid
PAY53172,O11506,Card,Pending
PAY53173,O08545,Card,Paid
PAY53175,O19163,Cash,Failed
PAY53176,O23439,Transfer,Paid
PAY53178,O01722,Cash,Pending
PAY53179,O19144,Cash,Paid
PAY53180,O09768,Transfer,Paid
PAY53181,O22065,Card,Failed
PAY53182,O15710,Transfer,Paid
PAY53184,O19283,Cash,Paid
PAY53186,O10321,Cash,Paid
PAY53188,O14135,Transfer,Failed
PAY53189,O28097,Cash,Paid
PAY53190,O01062,Cash,Paid
PAY53191,O11376,Transfer,Pending
PAY53192,O27617,Transfer,Pending
PAY53193,O18676,Transfer,Failed
PAY53195,O27739,Card,Failed
PAY53198,O02903,Card,Failed
PAY53199,O26561,Card,Failed
PAY53200,O02744,Transfer,Paid
PAY53201,O09469,Transfer,Failed
PAY53202,O14605,Cash,Pending
PAY53203,O21798,Cash,Paid
PAY53204,O11412,Cash,Paid
PAY53205,O19318,Transfer,Pending
PAY53207,O01442,Cash,Paid
PAY53209,O11509,Card,Failed
PAY53210,O02377,Card,Failed
PAY53211,O29905,Transfer,Paid
PAY53212,O16241,Transfer,Paid
PAY53213,O03271,Transfer,Failed
PAY53214,O19367,Transfer,Pending
PAY53216,O03894,Card,Pending
PAY53217,O24740,Card,Paid
PAY53220,O06645,Cash,Paid
PAY53221,O22942,Cash,Paid
PAY53223,O03868,Transfer,Failed
PAY53224,O20561,Card,Failed
PAY53225,O08644,Card,Paid
PAY53227,O19963,Card,Failed
PAY53228,O25847,Card,Pending
PAY53229,O17913,Transfer,Failed
PAY53232,O20841,Cash,Paid
PAY53233,O05204,Cash,Failed
PAY53235,O27398,Transfer,Pending
PAY53236,O10709,Transfer,Paid
PAY53237,O27980,Cash,Failed
PAY53239,O07317,Card,Paid
PAY53240,O07385,Cash,Failed
PAY53241,O02986,Card,Failed
PAY53242,O05713,Transfer,Failed
PAY53243,O08142,Card,Failed
PAY53246,O12599,Card,Pending
PAY53247,O00721,Cash,Failed
PAY53248,O17208,Transfer,Pending
PAY53249,O19844,Cash,Paid
PAY53251,O24616,Cash,Pending
PAY53252,O24937,Transfer,Pending
PAY53254,O26437,Cash,Pending
PAY53255,O19628,Cash,Paid
PAY53256,O07236,Cash,Failed
PAY53257,O05802,Card,Failed
PAY53258,O16951,Transfer,Failed
PAY53259,O14549,Cash,Pending
PAY53260,O22307,Cash,Failed
PAY53263,O26108,Card,Pending
PAY53265,O27181,Card,Paid
PAY53266,O23252,Cash,Failed
PAY53267,O02471,Transfer,Failed
PAY53270,O15853,Card,Paid
PAY53272,O29185,Card,Failed
PAY53273,O20550,Cash,Pending
PAY53276,O27109,Transfer,Failed
PAY53278,O24293,Transfer,Pending
PAY53280,O13008,Cash,Failed
PAY53281,O27176,Card,Paid
PAY53282,O03883,Cash,Paid
PAY53284,O29219,Transfer,Failed
PAY53286,O07565,Transfer,Failed
PAY53288,O16791,Cash,Paid
PAY53289,O00238,Card,Pending
PAY53291,O03501,Card,Paid
PAY53292,O28497,Card,Pending
PAY53295,O23292,Cash,Pending
PAY53296,O15571,Cash,Paid
PAY53297,O16917,Cash,Failed
PAY53298,O13398,Card,Paid
PAY53301,O08429,Transfer,Failed
PAY53302,O11543,Transfer,Paid
PAY53303,O05938,Transfer,Failed
PAY53304,O16733,Cash,Paid
PAY53309,O16083,Cash,Pending
PAY53310,O20567,Card,Paid
PAY53311,O05831,Cash,Pending
PAY53312,O20481,Card,Pending
PAY53313,O00287,Cash,Pending
PAY53314,O28588,Card,Paid
PAY53315,O26884,Card,Paid
PAY53316,O19465,Transfer,Pending
PAY53317,O11308,Card,Failed
PAY53318,O10601,Transfer,Pending
PAY53319,O05283,Transfer,Failed
PAY53320,O26154,Card,Pending
PAY53321,O22549,Cash,Failed
PAY53323,O12433,Transfer,Paid
PAY53324,O09051,Card,Failed
PAY53325,O27003,Cash,Failed
PAY53326,O11353,Card,Failed
PAY53328,O26798,Cash,Pending
PAY53329,O21913,Cash,Paid
PAY53330,O04342,Card,Paid
PAY53331,O21559,Card,Paid
PAY53332,O28299,Transfer,Failed
PAY53333,O12463,Transfer,Pending
PAY53334,O18467,Card,Paid
PAY53335,O12353,Transfer,Paid
